塞曼效应实验
20221013
sDDF
JHK
E:\20161017软件\20221013_sDDF
2642
1083	484
1084	492
1085	500
1086	508
1087	512
1088	519
1089	525
1090	532
1091	544
1092	552
1093	556
1094	564
1095	568
1096	572
1097	576
1098	580
1099	584
1100	588
1101	592
1102	592
1103	592
1104	592
1105	596
1106	592
1107	592
1108	588
1109	588
1110	584
1111	584
1112	580
1113	576
1114	568
1115	564
1116	560
1117	552
1118	548
1119	536
1120	534
1121	532
1122	520
1123	513
1124	507
1125	500
1126	496
1127	488
1128	476
1129	472
1130	468
1131	460
1132	456
1133	452
1134	448
1135	442
1136	436
1137	432
1138	428
1139	428
1140	424
1141	420
1142	420
1143	420
1144	420
1145	420
1146	420
1147	420
1148	420
1149	420
1150	424
1151	424
1152	428
1153	428
1154	432
1155	436
1156	440
1157	440
1158	444
1159	448
1160	452
1161	452
1162	456
1163	460
1164	464
1165	468
1166	468
1167	472
1168	472
1169	476
1170	476
1171	478
1172	480
1173	484
1174	484
1175	484
1176	484
1177	484
1178	484
1179	484
1180	480
1181	480
1182	480
1183	478
1184	476
1185	472
1186	468
1187	468
1188	464
1189	460
1190	452
1191	448
1192	444
1193	440
1194	435
1195	431
1196	426
1197	421
1198	417
1199	412
1200	408
1201	404
1202	400
1203	396
1204	392
1205	388
1206	384
1207	380
1208	376
1209	372
1210	372
1211	368
1212	367
1213	366
1214	365
1215	364
1216	364
1217	368
1218	369
1219	371
1220	372
1221	376
1222	376
1223	384
1224	388
1225	392
1226	396
1227	400
1228	404
1229	412
1230	417
1231	423
1232	428
1233	436
1234	444
1235	448
1236	456
1237	460
1238	468
1239	472
1240	484
1241	488
1242	493
1243	499
1244	504
1245	512
1246	516
1247	520
1248	522
1249	523
1250	525
1251	526
1252	528
1253	540
1254	542
1255	544
1256	548
1257	548
1258	548
1259	544
1260	544
1261	544
1262	540
1263	540
1264	532
1265	529
1266	527
1267	524
1268	516
1269	512
1270	508
1271	496
1272	492
1273	484
1274	480
1275	472
1276	464
1277	456
1278	449
1279	443
1280	436
1281	432
1282	416
1283	408
1284	404
1285	396
1286	388
1287	382
1288	376
1289	372
1290	362
1291	352
1292	348
1293	344
1294	340
1295	336
1296	332
1297	328
1298	324
1299	320
1300	316
1301	313
1302	311
1303	308
1304	308
1305	304
1306	304
1307	304
1308	304
1309	302
1310	300
1311	300
1312	300
1313	300
1314	300
1315	300
1316	300
1317	300
1318	300
1319	300
1320	300
1321	300
1322	300
1323	300
1324	300
1325	300
1326	300
1327	300
1328	300
1329	300
1330	296
1331	296
1332	296
1333	292
1334	292
1335	292
1336	288
1337	286
1338	284
1339	280
1340	276
1341	276
1342	272
1343	268
1344	264
1345	260
1346	256
1347	256
1348	248
1349	244
1350	240
1351	236
1352	232
1353	228
1354	224
1355	220
1356	212
1357	208
1358	204
1359	200
1360	196
1361	192
1362	188
1363	184
1364	180
1365	172
1366	168
1367	168
1368	164
1369	160
1370	158
1371	156
1372	154
1373	152
1374	152
1375	148
1376	144
1377	144
1378	144
1379	140
1380	140
1381	140
1382	140
1383	140
1384	140
1385	140
1386	140
1387	140
1388	140
1389	140
1390	140
1391	140
1392	140
1393	140
1394	140
1395	140
1396	140
1397	140
1398	140
1399	142
1400	144
1401	144
1402	144
1403	144
1404	144
1405	144
1406	144
1407	144
1408	144
1409	144
1410	144
1411	144
1412	144
1413	144
1414	144
